
Livevol Forward Russell 2000 Index,Last: 2012.6172,Change:  4.3172
"Date: February 24, 2024 at 6:29 PM EST",Bid: 0,Ask: 0,Size: 0*0,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Feb 23 2024,RUTW240223C01920000,96.82,1.57,91,101,1,0,1,0,51,1920.00,RUTW240223P01920000,0.03,-0.02,0,0.05,2,0,0,0,258
Fri Feb 23 2024,RUTW240223C01925000,48.78,0,86,96,0,0,1,0,60,1925.00,RUTW240223P01925000,0.07,0.02,0,0.1,1,0,0,0,299
Fri Feb 23 2024,RUTW240223C01930000,86.79,1.49,81,91,1,0,1,0,11,1930.00,RUTW240223P01930000,0.03,-0.045,0,0.1,12,0,0,0,279
Fri Feb 23 2024,RUTW240223C01935000,74.58,-5.77,76,86,1,0,1,0,3,1935.00,RUTW240223P01935000,0.03,-0.045,0,0.1,16,0,0,0,271
Fri Feb 23 2024,RUTW240223C01940000,71.89,-3.46,71,81,2,0,1,0,17,1940.00,RUTW240223P01940000,0.03,-0.07,0,0.1,12,0,0,0,407
Fri Feb 23 2024,RUTW240223C01945000,63.7,-7,66,76,2,0,1,0,12,1945.00,RUTW240223P01945000,0.05,-0.075,0,4.8,13,0,0,0,254
Fri Feb 23 2024,RUTW240223C01950000,75.3,9.55,61,71,3,0,1,0,86,1950.00,RUTW240223P01950000,0.03,-0.145,0,0.05,39,0,0,0,432
Fri Feb 23 2024,RUTW240223C01955000,51.2,-9.3,56,66,1,0,1,0,8,1955.00,RUTW240223P01955000,0.05,-0.175,0,4.8,33,0,0,0,160
Fri Feb 23 2024,RUTW240223C01960000,65.04,9.14,51,61,5,0,1,0,12,1960.00,RUTW240223P01960000,0.05,-0.275,0,0.05,310,0,0,0,423
Fri Feb 23 2024,RUTW240223C01965000,45.96,-5.09,46,56,3,0,1,0,16,1965.00,RUTW240223P01965000,0.03,-0.395,0,4.8,256,0,0,0,147
Fri Feb 23 2024,RUTW240223C01970000,54.71,8.51,41,51,4,0,1,0,22,1970.00,RUTW240223P01970000,0.03,-0.57,0,4.8,266,0,0,0,160
Fri Feb 23 2024,RUTW240223C01975000,49.61,8.16,36,46,6,0,1,0,30,1975.00,RUTW240223P01975000,0.05,-0.825,0,4.8,370,0,0,0,125
Fri Feb 23 2024,RUTW240223C01980000,37.06,0.01,31,41,128,0,1,0,93,1980.00,RUTW240223P01980000,0.05,-1.15,0,4.8,309,0,0,0,213
Fri Feb 23 2024,RUTW240223C01985000,23.52,-8.98,26,36,1,0,1,0,71,1985.00,RUTW240223P01985000,0.03,-1.695,0,0.05,232,0,0,0,116
Fri Feb 23 2024,RUTW240223C01990000,34.93,6.83,21,31,23,0,1,0,429,1990.00,RUTW240223P01990000,0.05,-2.35,0,4.8,157,0,0,0,123
Fri Feb 23 2024,RUTW240223C01995000,31.29,7.69,16,26,4,0,1,0,25,1995.00,RUTW240223P01995000,0.05,-3.3,0,0.05,442,0,0,0,196
Fri Feb 23 2024,RUTW240223C02000000,19.55,-0.25,11,21,68,0,1,0,46,2000.00,RUTW240223P02000000,0.04,-4.46,0,4.5,463,0,0,0,273
Fri Feb 23 2024,RUTW240223C02005000,12.93,-3.42,11.4,16,242,0,1,0,47,2005.00,RUTW240223P02005000,0.03,-6.07,0,0.05,406,5.3899,0,0,152
Fri Feb 23 2024,RUTW240223C02010000,9.4,-3.85,6.5,9.4,388,5.8008,1,0,230,2010.00,RUTW240223P02010000,0.05,-8,0,0.05,383,3.0591,0,0,161
Fri Feb 23 2024,RUTW240223C02015000,2.62,-8.03,1.5,2.7,622,5.0881,0.551,0.1677,168,2015.00,RUTW240223P02015000,0.1,-10.25,0,4,390,6.0855,-0.0163,0.2881,109
Fri Feb 23 2024,RUTW240223C02020000,0.11,-8.24,0,0.05,868,2.7581,0,0,94,2020.00,RUTW240223P02020000,3.04,-9.96,2.65,4,190,0,-1,0,72
Fri Feb 23 2024,RUTW240223C02025000,0.03,-6.47,0,0.05,1184,5.0923,0,0,68,2025.00,RUTW240223P02025000,7.29,-8.76,7.6,14,119,0,-1,0,678
Fri Feb 23 2024,RUTW240223C02030000,0.01,-4.89,0,0.05,585,7.2861,0,0,222,2030.00,RUTW240223P02030000,12.08,-7.52,9,19,39,0,-1,0,28
Fri Feb 23 2024,RUTW240223C02035000,0.03,-3.62,0,0.05,509,0,0,0,57,2035.00,RUTW240223P02035000,17.31,-6.19,14,24,36,0,-1,0,29
Fri Feb 23 2024,RUTW240223C02040000,0.05,-2.625,0,0.05,424,0,0,0,168,2040.00,RUTW240223P02040000,22.34,-4.91,19,29,8,0,-1,0,54
Fri Feb 23 2024,RUTW240223C02045000,0.05,-1.85,0,0.05,269,0,0,0,148,2045.00,RUTW240223P02045000,21.31,-10.24,24,34,2,0,-1,0,19
Fri Feb 23 2024,RUTW240223C02050000,0.05,-1.3,0,0.05,199,0,0,0,602,2050.00,RUTW240223P02050000,31.26,-4.49,29,39,4,0,-1,0,141
Fri Feb 23 2024,RUTW240223C02055000,0.02,-0.905,0,0.05,57,0,0,0,384,2055.00,RUTW240223P02055000,44.85,4.45,34,44,7,0,-1,0,14
Fri Feb 23 2024,RUTW240223C02060000,0.03,-0.62,0,0.5,48,0,0,0,310,2060.00,RUTW240223P02060000,50.33,5.23,39,49,2,0,-1,0,20
Fri Feb 23 2024,RUTW240223C02065000,0.09,-0.385,0,0.05,38,0,0,0,441,2065.00,RUTW240223P02065000,54.54,4.64,44,54,1,0,-1,0,11
Fri Feb 23 2024,RUTW240223C02070000,0.08,-0.245,0,4.8,51,0,0,0,619,2070.00,RUTW240223P02070000,68.22,0,49,59,0,0,-1,0,16
Fri Feb 23 2024,RUTW240223C02075000,0.05,-0.2,0,4.8,240,0,0,0,395,2075.00,RUTW240223P02075000,48,0,54,64,0,0,-1,0,9
Fri Feb 23 2024,RUTW240223C02080000,0.05,-0.125,0,4.8,18,0,0,0,112,2080.00,RUTW240223P02080000,74.98,0,59,69,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02085000,0.03,-0.095,0,0.05,33,0,0,0,136,2085.00,RUTW240223P02085000,77.57,0,64,74,0,0,-1,0,7
Fri Feb 23 2024,RUTW240223C02090000,0.05,-0.05,0,4.8,21,0,0,0,55,2090.00,RUTW240223P02090000,78.89,4.09,69,79,2,0,-1,0,7
Fri Feb 23 2024,RUTW240223C02095000,0.03,-0.045,0,4.8,34,0,0,0,63,2095.00,RUTW240223P02095000,105.9,0,74,84,0,0,-1,0,5
Fri Feb 23 2024,RUTW240223C02100000,0.03,-0.045,0,4.8,3,0,0,0,569,2100.00,RUTW240223P02100000,110,0,79,89,0,0,-1,0,5
Fri Feb 23 2024,RUTW240223C02105000,0.02,-0.03,0,4.8,14,0,0,0,621,2105.00,RUTW240223P02105000,95.12,0,84,94,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02110000,0.07,0,0,4.8,0,0,0,0,129,2110.00,RUTW240223P02110000,0,0,89,99,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02115000,0.05,0,0,4.8,0,0,0,0,134,2115.00,RUTW240223P02115000,0,0,94,104,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02120000,0.05,0,0,4.8,0,0,0,0,169,2120.00,RUTW240223P02120000,0,0,99,109,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02125000,0.05,0,0,4.8,0,0,0,0,130,2125.00,RUTW240223P02125000,0,0,101,116.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02130000,0.05,0,0,4.8,0,0,0,0,286,2130.00,RUTW240223P02130000,0,0,106,121.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02135000,0.01,-0.04,0,4.8,1,0,0,0,166,2135.00,RUTW240223P02135000,0,0,111,126.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02140000,0.03,-0.02,0,4.8,5,0,0,0,312,2140.00,RUTW240223P02140000,0,0,116,131.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02145000,0.04,0,0,4.8,0,0,0,0,331,2145.00,RUTW240223P02145000,0,0,121,136.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02150000,0.13,0.08,0,4.8,2,0,0,0,173,2150.00,RUTW240223P02150000,109.24,0,126,141.1,0,0,-1,0,12
Fri Feb 23 2024,RUTW240223C02155000,1,0,0,4.8,0,0,0,0,185,2155.00,RUTW240223P02155000,0,0,131,146.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02160000,0.08,0.055,0,4.8,2,0,0,0,396,2160.00,RUTW240223P02160000,0,0,136,151.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02165000,0.03,0,0,4.8,0,0,0,0,260,2165.00,RUTW240223P02165000,0,0,141,156.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02170000,0.55,0,0,4.8,0,0,0,0,199,2170.00,RUTW240223P02170000,0,0,146,161.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02175000,0.03,0.005,0,4.8,6,0,0,0,116,2175.00,RUTW240223P02175000,195.2,0,151,166.1,0,0,-1,0,1
Fri Feb 23 2024,RUTW240223C02180000,0.08,0,0,4.8,0,0,0,0,252,2180.00,RUTW240223P02180000,0,0,156,171.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02185000,0.1,0,0,0.05,0,0,0,0,503,2185.00,RUTW240223P02185000,0,0,161,176.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02190000,0.05,0,0,0.05,0,0,0,0,657,2190.00,RUTW240223P02190000,0,0,166,181.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02195000,1.65,0,0,0.05,0,0,0,0,206,2195.00,RUTW240223P02195000,0,0,171,186.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02200000,0.5,0,0,0.05,0,0,0,0,110,2200.00,RUTW240223P02200000,0,0,176,191.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02205000,0.5,0,0,4.8,0,0,0,0,70,2205.00,RUTW240223P02205000,0,0,181,196.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02210000,0.22,0,0,4.8,0,0,0,0,65,2210.00,RUTW240223P02210000,0,0,186,201.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02215000,0.51,0,0,4.8,0,0,0,0,55,2215.00,RUTW240223P02215000,0,0,191,206.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02220000,0.05,0,0,4.8,0,0,0,0,72,2220.00,RUTW240223P02220000,0,0,196,211.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02225000,0.81,0,0,4.8,0,0,0,0,46,2225.00,RUTW240223P02225000,0,0,201,216.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02230000,0.03,0,0,4.8,0,0,0,0,48,2230.00,RUTW240223P02230000,0,0,202,221.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02235000,0.7,0,0,4.8,0,0,0,0,907,2235.00,RUTW240223P02235000,0,0,207,226.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02240000,0.14,0,0,4.8,0,0,0,0,28,2240.00,RUTW240223P02240000,0,0,212,231.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02245000,0.3,0,0,4.8,0,0,0,0,4,2245.00,RUTW240223P02245000,0,0,217,236.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02250000,0.05,0,0,4.8,0,0,0,0,64,2250.00,RUTW240223P02250000,0,0,222,241.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02255000,0.53,0,0,4.8,0,0,0,0,1,2255.00,RUTW240223P02255000,0,0,227,246.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02260000,0.14,0,0,4.8,0,0,0,0,51,2260.00,RUTW240223P02260000,0,0,232,251.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02265000,0.21,0,0,4.8,0,0,0,0,581,2265.00,RUTW240223P02265000,0,0,237,256.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02270000,0.05,0,0,4.8,0,0,0,0,37,2270.00,RUTW240223P02270000,265.59,0,242,261.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02275000,0.1,0,0,4.8,0,0,0,0,6,2275.00,RUTW240223P02275000,0,0,247,266.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02280000,0.09,0,0,4.8,0,0,0,0,15,2280.00,RUTW240223P02280000,0,0,252,271.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02285000,0.23,0,0,4.8,0,0,0,0,1,2285.00,RUTW240223P02285000,0,0,257,276.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02290000,0.06,0,0,4.8,0,0,0,0,13,2290.00,RUTW240223P02290000,0,0,262,281.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02295000,0.1,0,0,4.8,0,0,0,0,10,2295.00,RUTW240223P02295000,0,0,267,286.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02300000,0.2,0,0,4.8,0,0,0,0,33,2300.00,RUTW240223P02300000,0,0,272,291.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02305000,0.24,0,0,4.8,0,0,0,0,10,2305.00,RUTW240223P02305000,0,0,277,296.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02310000,0.1,0,0,4.8,0,0,0,0,10,2310.00,RUTW240223P02310000,0,0,282,301.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02315000,0,0,0,4.8,0,0,0,0,0,2315.00,RUTW240223P02315000,0,0,287,306.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02320000,0.15,0,0,4.8,0,0,0,0,1,2320.00,RUTW240223P02320000,0,0,292,311.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02325000,0,0,0,4.8,0,0,0,0,0,2325.00,RUTW240223P02325000,0,0,297,316.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02330000,0,0,0,4.8,0,0,0,0,0,2330.00,RUTW240223P02330000,0,0,302,321.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02335000,0,0,0,4.8,0,0,0,0,0,2335.00,RUTW240223P02335000,0,0,307,326.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02340000,0,0,0,4.8,0,0,0,0,0,2340.00,RUTW240223P02340000,0,0,312,331.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02345000,0,0,0,4.8,0,0,0,0,0,2345.00,RUTW240223P02345000,0,0,317,336.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02350000,0.1,0,0,4.8,0,0,0,0,3,2350.00,RUTW240223P02350000,0,0,322,341.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02355000,0,0,0,4.8,0,0,0,0,0,2355.00,RUTW240223P02355000,0,0,327,346.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02360000,0,0,0,4.8,0,0,0,0,0,2360.00,RUTW240223P02360000,0,0,332,351.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02365000,0,0,0,4.8,0,0,0,0,0,2365.00,RUTW240223P02365000,0,0,337,356.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02370000,0,0,0,4.8,0,0,0,0,0,2370.00,RUTW240223P02370000,0,0,342,361.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02375000,0,0,0,4.8,0,0,0,0,0,2375.00,RUTW240223P02375000,0,0,347,366.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02380000,0,0,0,4.8,0,0,0,0,0,2380.00,RUTW240223P02380000,0,0,352,371.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02385000,0.1,0,0,4.8,0,0,0,0,14,2385.00,RUTW240223P02385000,0,0,357,376.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02390000,0.1,0,0,4.8,0,0,0,0,5,2390.00,RUTW240223P02390000,0,0,362,381.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02395000,0.1,0,0,4.8,0,0,0,0,15,2395.00,RUTW240223P02395000,0,0,367,386.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02400000,0.1,0,0,4.8,0,0,0,0,23,2400.00,RUTW240223P02400000,0,0,372,391.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02405000,0,0,0,4.8,0,0,0,0,0,2405.00,RUTW240223P02405000,0,0,377,396.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02410000,0,0,0,4.8,0,0,0,0,0,2410.00,RUTW240223P02410000,0,0,382,401.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02415000,0,0,0,4.8,0,0,0,0,0,2415.00,RUTW240223P02415000,0,0,387,406.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02420000,0.2,0,0,4.8,0,0,0,0,3,2420.00,RUTW240223P02420000,0,0,392,411.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02425000,0,0,0,4.8,0,0,0,0,0,2425.00,RUTW240223P02425000,0,0,397,416.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02430000,0,0,0,4.8,0,0,0,0,0,2430.00,RUTW240223P02430000,0,0,402,421.1,0,0,-1,0,0
Fri Feb 23 2024,RUTW240223C02435000,0.2,0,0,4.8,0,0,0,0,2,2435.00,RUTW240223P02435000,0,0,407,426.1,0,0,-1,0,0
Mon Feb 26 2024,RUTW240226C01580000,0,0,433.6,437.4,0,1.2754,1,0,0,1580.00,RUTW240226P01580000,0.32,0,0,0.1,0,0.8954,-0.0005,0,30
Mon Feb 26 2024,RUTW240226C01585000,0,0,428.6,432.4,0,1.2678,1,0,0,1585.00,RUTW240226P01585000,0,0,0,0.1,0,0.8847,-0.0005,0,0
Mon Feb 26 2024,RUTW240226C01590000,0,0,423.6,427.4,0,1.2312,1,0,0,1590.00,RUTW240226P01590000,0,0,0,0.1,0,0.874,-0.0006,0,0
Mon Feb 26 2024,RUTW240226C01595000,0,0,418.6,422.4,0,1.2383,1,0,0,1595.00,RUTW240226P01595000,0.42,0,0,0.1,0,0.8633,-0.0006,0,5
Mon Feb 26 2024,RUTW240226C01600000,0,0,413.6,417.4,0,1.0333,0.9999,0,0,1600.00,RUTW240226P01600000,0,0,0,0.1,0,0.8526,-0.0006,0,0
Mon Feb 26 2024,RUTW240226C01605000,0,0,408.6,412.4,0,1.2156,0.9999,0,0,1605.00,RUTW240226P01605000,0,0,0,0.1,0,0.842,-0.0006,0,0
Mon Feb 26 2024,RUTW240226C01610000,0,0,403.6,407.4,0,1.201,0.9999,0,0,1610.00,RUTW240226P01610000,0,0,0,0.1,0,0.8314,-0.0006,0,0
Mon Feb 26 2024,RUTW240226C01615000,0,0,398.6,402.4,0,0,0.9999,0,0,1615.00,RUTW240226P01615000,0,0,0,0.1,0,0.8208,-0.0006,0,0
Mon Feb 26 2024,RUTW240226C01620000,0,0,393.6,397.4,0,0,0.9999,0,0,1620.00,RUTW240226P01620000,0,0,0,0.1,0,0.8103,-0.0007,0,0
Mon Feb 26 2024,RUTW240226C01625000,0,0,388.6,392.4,0,0,0.9998,0,0,1625.00,RUTW240226P01625000,0,0,0,0.1,0,0.7998,-0.0007,0,0
Mon Feb 26 2024,RUTW240226C01630000,0,0,383.6,387.4,0,0,0.9998,0,0,1630.00,RUTW240226P01630000,0,0,0,0.1,0,0.7892,-0.0007,0,0
Mon Feb 26 2024,RUTW240226C01635000,0,0,378.6,382.4,0,0,0.9998,0,0,1635.00,RUTW240226P01635000,0,0,0,0.1,0,0.7788,-0.0007,0,0
Mon Feb 26 2024,RUTW240226C01640000,0,0,373.6,377.4,0,0,0.9998,0,0,1640.00,RUTW240226P01640000,0.1,0,0,0.1,0,0.7683,-0.0007,0,5
Mon Feb 26 2024,RUTW240226C01645000,0,0,368.6,372.4,0,0,0.9998,0,0,1645.00,RUTW240226P01645000,0,0,0,0.1,0,0.7579,-0.0008,0,0
Mon Feb 26 2024,RUTW240226C01650000,0,0,363.6,367.4,0,0.931,0.9997,0,0,1650.00,RUTW240226P01650000,0.13,0,0,0.1,0,0.7475,-0.0008,0,15
Mon Feb 26 2024,RUTW240226C01655000,0,0,358.6,362.4,0,0,0.9997,0,0,1655.00,RUTW240226P01655000,0,0,0,0.1,0,0.7371,-0.0008,0,0
Mon Feb 26 2024,RUTW240226C01660000,0,0,353.6,357.4,0,1.0559,0.9997,0,0,1660.00,RUTW240226P01660000,0,0,0,0.1,0,0.7267,-0.0008,0,0
Mon Feb 26 2024,RUTW240226C01665000,0,0,348.6,352.4,0,1.0699,0.9997,0,0,1665.00,RUTW240226P01665000,0.1,0,0,0.1,0,0.7164,-0.0009,0,1
Mon Feb 26 2024,RUTW240226C01670000,0,0,343.6,347.4,0,0.9886,0.9996,0,0,1670.00,RUTW240226P01670000,0,0,0,0.1,0,0.706,-0.0009,0,0
Mon Feb 26 2024,RUTW240226C01675000,0,0,338.6,342.4,0,1.0408,0.9996,0,0,1675.00,RUTW240226P01675000,0,0,0,0.1,0,0.6957,-0.0009,0,0
Mon Feb 26 2024,RUTW240226C01680000,0,0,333.6,337.4,0,1.0044,0.9996,0,0,1680.00,RUTW240226P01680000,0,0,0,0.1,0,0.6855,-0.0009,0,0
Mon Feb 26 2024,RUTW240226C01685000,0,0,328.6,332.4,0,0.9844,0.9996,0,0,1685.00,RUTW240226P01685000,0,0,0,0.1,0,0.6752,-0.001,0,0
Mon Feb 26 2024,RUTW240226C01690000,0,0,323.6,327.4,0,0,0.9995,0,0,1690.00,RUTW240226P01690000,0,0,0,0.1,0,0.665,-0.001,0,0
Mon Feb 26 2024,RUTW240226C01695000,0,0,318.6,322.4,0,0,0.9995,0,0,1695.00,RUTW240226P01695000,0,0,0,0.1,0,0.6548,-0.001,0,0
Mon Feb 26 2024,RUTW240226C01700000,0,0,313.6,317.4,0,0,0.9995,0,0,1700.00,RUTW240226P01700000,0,0,0,0.1,0,0.6446,-0.0011,0,0
Mon Feb 26 2024,RUTW240226C01705000,0,0,308.6,312.4,0,0,0.9994,0,0,1705.00,RUTW240226P01705000,0,0,0,0.1,0,0.6344,-0.0011,0,0
Mon Feb 26 2024,RUTW240226C01710000,0,0,303.6,307.4,0,0,0.9994,0,0,1710.00,RUTW240226P01710000,0,0,0,0.1,0,0.6242,-0.0011,0,0
Mon Feb 26 2024,RUTW240226C01715000,0,0,298.6,302.4,0,0,0.9994,0,0,1715.00,RUTW240226P01715000,0,0,0,0.1,0,0.6141,-0.0012,0,0
Mon Feb 26 2024,RUTW240226C01720000,0,0,293.6,297.4,0,0,0.9993,0,0,1720.00,RUTW240226P01720000,0,0,0,0.1,0,0.6039,-0.0012,0,0
Mon Feb 26 2024,RUTW240226C01725000,0,0,288.6,292.4,0,0,0.9993,0,0,1725.00,RUTW240226P01725000,0,0,0,0.1,0,0.5938,-0.0012,0,0
Mon Feb 26 2024,RUTW240226C01730000,0,0,283.6,287.4,0,0,0.9992,0,0,1730.00,RUTW240226P01730000,0,0,0,0.1,0,0.5837,-0.0013,0,0
Mon Feb 26 2024,RUTW240226C01735000,0,0,278.6,282.4,0,0,0.9992,0,0,1735.00,RUTW240226P01735000,0,0,0,0.1,0,0.5737,-0.0013,0,0
Mon Feb 26 2024,RUTW240226C01740000,0,0,273.6,277.4,0,0,0.9992,0,0,1740.00,RUTW240226P01740000,0,0,0,0.1,0,0.5636,-0.0014,0,0
Mon Feb 26 2024,RUTW240226C01745000,0,0,268.6,272.4,0,0,0.9991,0,0,1745.00,RUTW240226P01745000,0,0,0,0.1,0,0.5536,-0.0014,0,0
Mon Feb 26 2024,RUTW240226C01750000,269.48,4.13,263.6,267.4,1,0.6751,0.9991,0,0,1750.00,RUTW240226P01750000,0.05,0,0,0.1,5,0.5436,-0.0015,0,5
Mon Feb 26 2024,RUTW240226C01755000,0,0,258.6,262.4,0,0.8019,0.999,0,0,1755.00,RUTW240226P01755000,3.07,0,0,0.1,0,0.5336,-0.0015,0,55
Mon Feb 26 2024,RUTW240226C01760000,0,0,253.6,257.4,0,0.7878,0.999,0,0,1760.00,RUTW240226P01760000,2.79,0,0,0.1,0,0.5236,-0.0016,0,60
Mon Feb 26 2024,RUTW240226C01765000,0,0,248.6,252.4,0,0.7548,0.9989,0.0001,0,1765.00,RUTW240226P01765000,3.41,0,0,0.1,0,0.5136,-0.0016,0.0001,5
Mon Feb 26 2024,RUTW240226C01770000,0,0,243.6,247.4,0,0.7597,0.9989,0.0001,0,1770.00,RUTW240226P01770000,3.12,0,0,0.1,0,0.5036,-0.0017,0.0001,96
Mon Feb 26 2024,RUTW240226C01775000,0,0,238.6,242.4,0,0.6774,0.9988,0.0001,0,1775.00,RUTW240226P01775000,2.22,0,0,0.1,0,0.4937,-0.0017,0.0001,121
Mon Feb 26 2024,RUTW240226C01780000,0,0,233.6,237.4,0,0.6642,0.9988,0.0001,0,1780.00,RUTW240226P01780000,0.3,0,0,0.1,0,0.4837,-0.0018,0.0001,32
Mon Feb 26 2024,RUTW240226C01785000,0,0,228.6,232.4,0,0.6572,0.9987,0.0001,0,1785.00,RUTW240226P01785000,4.33,0,0,0.1,0,0.4738,-0.0018,0.0001,32
Mon Feb 26 2024,RUTW240226C01790000,0,0,223.6,227.4,0,0.6949,0.9986,0.0001,0,1790.00,RUTW240226P01790000,4.77,0,0,0.1,0,0.4639,-0.0019,0.0001,12
Mon Feb 26 2024,RUTW240226C01795000,206.05,0,218.6,222.4,0,0.7132,0.9986,0.0001,8,1795.00,RUTW240226P01795000,0.22,0,0,0.1,0,0.454,-0.002,0.0001,10
Mon Feb 26 2024,RUTW240226C01800000,0,0,213.6,217.4,0,0.5514,0.9985,0.0001,0,1800.00,RUTW240226P01800000,1.68,0,0,0.1,0,0.4441,-0.002,0.0001,9
Mon Feb 26 2024,RUTW240226C01805000,195.97,0,208.6,212.4,0,0.7019,0.9984,0.0001,8,1805.00,RUTW240226P01805000,0,0,0,0.1,0,0.4342,-0.0021,0.0001,0
Mon Feb 26 2024,RUTW240226C01810000,0,0,203.6,207.4,0,0.5734,0.9984,0.0001,0,1810.00,RUTW240226P01810000,0,0,0,0.1,0,0.4244,-0.0022,0.0001,0
Mon Feb 26 2024,RUTW240226C01815000,0,0,198.7,202.4,0,0.5399,0.9983,0.0001,0,1815.00,RUTW240226P01815000,0,0,0,0.1,0,0.4145,-0.0022,0.0001,0
Mon Feb 26 2024,RUTW240226C01820000,0,0,193.7,197.4,0,0.5274,0.9982,0.0001,0,1820.00,RUTW240226P01820000,1.19,0,0,0.1,0,0.4047,-0.0023,0.0001,33
Mon Feb 26 2024,RUTW240226C01825000,0,0,188.7,192.4,0,0.5148,0.9981,0.0001,0,1825.00,RUTW240226P01825000,1.35,0,0,0.1,0,0.3948,-0.0024,0.0001,0
Mon Feb 26 2024,RUTW240226C01830000,0,0,183.7,187.4,0,0.5023,0.998,0.0001,0,1830.00,RUTW240226P01830000,0.6,0,0,0.1,0,0.385,-0.0025,0.0001,41
Mon Feb 26 2024,RUTW240226C01835000,0,0,178.7,182.4,0,0.4898,0.9979,0.0001,0,1835.00,RUTW240226P01835000,0.27,0,0,0.1,0,0.3752,-0.0026,0.0001,8
Mon Feb 26 2024,RUTW240226C01840000,115.2,0,173.7,177.4,0,0.4773,0.9978,0.0001,1,1840.00,RUTW240226P01840000,2.31,0,0,0.1,0,0.3654,-0.0027,0.0001,27
