S&P 500 INDEX,Last: 5069.7598,Change:  -8.4202,,,,,,,,,,,,,,,,,,,
"Date: February 28, 2024, 7:52 PM EST",Bid: 4999.8701,Ask: 5107.96,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Mar 11 2024,SPXW240311C04690000,279.36,0,371.1,382.3,0,0.1858,0.9777,0.0003,1,4690,SPXW240311P04690000,1.74,0,1.45,1.6,0,0.215,-0.0225,0.0003,25
Mon Mar 11 2024,SPXW240311C04700000,260.07,0,365.6,373.6,0,0.2316,0.9766,0.0003,104,4700,SPXW240311P04700000,1.54,-0.06,1.5,1.65,4,0.2109,-0.0236,0.0003,64
Mon Mar 11 2024,SPXW240311C04710000,276.4,0,355.7,363.7,0,0.1709,0.9754,0.0003,3,4710,SPXW240311P04710000,1.6,-0.05,1.6,1.7,3,0.2068,-0.0247,0.0003,257
Mon Mar 11 2024,SPXW240311C04720000,0,0,345.7,353.8,0,0.225,0.9742,0.0003,0,4720,SPXW240311P04720000,1.95,0,1.65,1.75,0,0.2032,-0.026,0.0003,253
Mon Mar 11 2024,SPXW240311C04725000,0,0,340.8,348.8,0,0.1695,0.9736,0.0003,0,4725,SPXW240311P04725000,1.96,0,1.65,1.8,0,0.201,-0.0266,0.0003,222
Mon Mar 11 2024,SPXW240311C04730000,258.06,0,335.9,343.8,0,0.2205,0.9729,0.0003,3,4730,SPXW240311P04730000,1.98,0,1.7,1.8,0,0.1994,-0.0273,0.0003,45
Mon Mar 11 2024,SPXW240311C04740000,0,0,321.5,332.7,0,0.177,0.9714,0.0004,0,4740,SPXW240311P04740000,1.7,-0.125,1.75,1.9,120,0.1955,-0.0288,0.0004,35
Mon Mar 11 2024,SPXW240311C04750000,350.9,0,311.6,322.8,0,0.1742,0.9698,0.0004,14,4750,SPXW240311P04750000,1.75,-0.15,1.85,1.95,2,0.192,-0.0304,0.0004,596
Mon Mar 11 2024,SPXW240311C04760000,215.14,0,306.2,314.1,0,0.1677,0.968,0.0004,10,4760,SPXW240311P04760000,1.85,-0.1,1.95,2.05,3,0.1879,-0.0321,0.0004,79
Mon Mar 11 2024,SPXW240311C04770000,212.73,0,296.3,304.2,0,0.1991,0.9661,0.0004,126,4770,SPXW240311P04770000,2.3,0,2.05,2.15,0,0.1842,-0.034,0.0004,117
Mon Mar 11 2024,SPXW240311C04775000,326.78,0,291,299.3,0,0.1673,0.9651,0.0005,15,4775,SPXW240311P04775000,2.1,0.025,2.1,2.2,72,0.1826,-0.0351,0.0005,42
Mon Mar 11 2024,SPXW240311C04780000,198.22,0,286.4,294.4,0,0.1584,0.964,0.0005,20,4780,SPXW240311P04780000,2.04,0,2.15,2.25,0,0.1806,-0.0362,0.0005,38
Mon Mar 11 2024,SPXW240311C04785000,0,0,277,295.1,0,0.1342,0.9629,0.0005,0,4785,SPXW240311P04785000,2.5,0,2.2,2.35,0,0.1783,-0.0373,0.0005,2
Mon Mar 11 2024,SPXW240311C04790000,308.41,0,272.1,290.2,0,0.1359,0.9617,0.0005,11,4790,SPXW240311P04790000,2.25,0,2.25,2.4,0,0.177,-0.0385,0.0005,236
Mon Mar 11 2024,SPXW240311C04795000,0,0,271.8,278.9,0,0.1333,0.9604,0.0005,0,4795,SPXW240311P04795000,2.25,0,2.35,2.45,0,0.1752,-0.0398,0.0005,3
Mon Mar 11 2024,SPXW240311C04800000,316.07,0,266.7,273.4,0,0.1539,0.9591,0.0006,18,4800,SPXW240311P04800000,2.05,-0.275,2.4,2.5,3,0.1728,-0.0411,0.0006,363
Mon Mar 11 2024,SPXW240311C04805000,0,0,261.5,268.6,0,0.135,0.9577,0.0006,0,4805,SPXW240311P04805000,2.4,0,2.45,2.6,0,0.1717,-0.0425,0.0006,23
Mon Mar 11 2024,SPXW240311C04810000,179.21,0,256.8,263.7,0,0.1825,0.9562,0.0006,27,4810,SPXW240311P04810000,4.53,0,2.55,2.7,0,0.1698,-0.044,0.0006,5
Mon Mar 11 2024,SPXW240311C04815000,0,0,251.7,258.8,0,0.1354,0.9546,0.0006,0,4815,SPXW240311P04815000,2.35,-0.175,2.65,2.75,2,0.1676,-0.0456,0.0006,31
Mon Mar 11 2024,SPXW240311C04820000,236.61,0,247.1,253.8,0,0.1543,0.953,0.0006,57,4820,SPXW240311P04820000,2.6,0,2.7,2.85,61,0.1663,-0.0472,0.0006,52
Mon Mar 11 2024,SPXW240311C04825000,203.52,0,242.2,248.9,0,0.153,0.9512,0.0007,14,4825,SPXW240311P04825000,3.1,0,2.8,2.95,0,0.1646,-0.049,0.0007,49
Mon Mar 11 2024,SPXW240311C04830000,146.18,0,237.2,244,0,0.1467,0.9494,0.0007,103,4830,SPXW240311P04830000,2.7,-0.05,2.9,3.1,100,0.1629,-0.0508,0.0007,91
Mon Mar 11 2024,SPXW240311C04835000,0,0,232.1,239.2,0,0.1335,0.9474,0.0007,0,4835,SPXW240311P04835000,2.9,0.1,3,3.2,1,0.1611,-0.0528,0.0007,22
Mon Mar 11 2024,SPXW240311C04840000,260.42,0,227.1,234.2,0,0.1343,0.9453,0.0008,42,4840,SPXW240311P04840000,2.96,0,3.1,3.3,0,0.1592,-0.0549,0.0008,65
Mon Mar 11 2024,SPXW240311C04845000,0,0,222.2,229.3,0,0.1332,0.9431,0.0008,0,4845,SPXW240311P04845000,4.03,0,3.2,3.4,0,0.1574,-0.0571,0.0008,13
Mon Mar 11 2024,SPXW240311C04850000,236.07,0,217.7,224.5,0,0.1472,0.9407,0.0008,10,4850,SPXW240311P04850000,3.1,0,3.4,3.5,3,0.1564,-0.0595,0.0008,1512
Mon Mar 11 2024,SPXW240311C04855000,0,0,212.5,219.6,0,0.156,0.9382,0.0009,0,4855,SPXW240311P04855000,21.5,0,3.5,3.7,0,0.1544,-0.062,0.0009,38
Mon Mar 11 2024,SPXW240311C04860000,235.51,0,208.1,214.8,0,0.1516,0.9356,0.0009,5,4860,SPXW240311P04860000,4.15,0,3.6,3.8,0,0.1532,-0.0646,0.0009,49
Mon Mar 11 2024,SPXW240311C04865000,0,0,202.8,209.9,0,0.1524,0.9327,0.0009,0,4865,SPXW240311P04865000,3.31,-0.09,3.8,3.9,2,0.1511,-0.0674,0.0009,21
Mon Mar 11 2024,SPXW240311C04870000,186.34,0,198.6,205,0,0.1486,0.9297,0.001,13,4870,SPXW240311P04870000,3.51,-0.09,4,4.1,3,0.1498,-0.0704,0.001,46
Mon Mar 11 2024,SPXW240311C04875000,210.4,-1.5,193.7,200.6,1,0.1376,0.9266,0.001,3,4875,SPXW240311P04875000,4.6,0,4.1,4.3,0,0.148,-0.0736,0.001,99
Mon Mar 11 2024,SPXW240311C04880000,193.12,-14.33,188.5,195.3,5,0.1365,0.9232,0.0011,36,4880,SPXW240311P04880000,3.8,-0.05,4.3,4.5,24,0.1469,-0.077,0.0011,58
Mon Mar 11 2024,SPXW240311C04885000,0,0,183.7,190.8,0,0.1451,0.9195,0.0011,0,4885,SPXW240311P04885000,4.69,0,4.5,4.7,0,0.1453,-0.0806,0.0011,50
Mon Mar 11 2024,SPXW240311C04890000,183.57,-14.08,178.9,186,5,0.1427,0.9157,0.0012,25,4890,SPXW240311P04890000,5.2,0,4.7,4.9,0,0.144,-0.0845,0.0012,93
Mon Mar 11 2024,SPXW240311C04895000,207.74,0,174,181.1,0,0.1413,0.9116,0.0012,8,4895,SPXW240311P04895000,4.82,0,4.9,5.1,0,0.1423,-0.0886,0.0012,74
Mon Mar 11 2024,SPXW240311C04900000,195.15,0,169.9,176.4,0,0.1324,0.9072,0.0013,179,4900,SPXW240311P04900000,5,0.5,5.1,5.4,23,0.1411,-0.0929,0.0013,962
Mon Mar 11 2024,SPXW240311C04905000,169.06,-14.24,164.7,171.8,1,0.1382,0.9026,0.0014,3,4905,SPXW240311P04905000,4.34,-0.36,5.4,5.6,1,0.1395,-0.0976,0.0014,61
Mon Mar 11 2024,SPXW240311C04910000,177.94,0,160.2,166.9,0,0.1316,0.8977,0.0014,23,4910,SPXW240311P04910000,5.42,0.42,5.7,5.9,6,0.1382,-0.1025,0.0014,155
Mon Mar 11 2024,SPXW240311C04915000,177.35,0,155.1,162.2,0,0.1353,0.8924,0.0015,9,4915,SPXW240311P04915000,5.31,0.11,6,6.2,1,0.1367,-0.1078,0.0015,45
Mon Mar 11 2024,SPXW240311C04920000,158.78,-9.92,150.9,157.6,1,0.1286,0.8868,0.0016,8,4920,SPXW240311P04920000,5.47,0.07,6.4,6.5,5,0.1354,-0.1133,0.0016,55
Mon Mar 11 2024,SPXW240311C04925000,165.18,0,146.5,152,0,0.1268,0.8809,0.0016,44,4925,SPXW240311P04925000,6.27,0.57,6.6,6.9,14,0.1337,-0.1193,0.0016,70
Mon Mar 11 2024,SPXW240311C04930000,190.03,0,142.6,147.6,0,0.1264,0.8746,0.0017,10,4930,SPXW240311P04930000,6.72,0.72,7,7.3,4,0.1322,-0.1256,0.0017,134
Mon Mar 11 2024,SPXW240311C04935000,163.2,0,136.6,143.7,0,0.1315,0.868,0.0018,1,4935,SPXW240311P04935000,7.12,0,7.4,7.7,0,0.1316,-0.1322,0.0018,98
Mon Mar 11 2024,SPXW240311C04940000,140.14,-10.11,133.3,139.2,1,0.129,0.8609,0.0019,9,4940,SPXW240311P04940000,6.2,-0.45,7.8,8.1,1,0.1301,-0.1393,0.0019,92
Mon Mar 11 2024,SPXW240311C04945000,114.51,0,127.3,134.4,0,0.1295,0.8534,0.0019,5,4945,SPXW240311P04945000,8.15,1.15,8.3,8.5,5,0.129,-0.1468,0.0019,43
Mon Mar 11 2024,SPXW240311C04950000,144.38,0,124.1,129.9,0,0.127,0.8454,0.002,136,4950,SPXW240311P04950000,8.06,0.66,8.8,9,133,0.1279,-0.1548,0.002,577
Mon Mar 11 2024,SPXW240311C04955000,123.29,0,118.4,125.5,0,0.1271,0.837,0.0021,8,4955,SPXW240311P04955000,8.55,0.75,9.3,9.6,1,0.1265,-0.1632,0.0021,50
Mon Mar 11 2024,SPXW240311C04960000,133.99,0,115.3,120.8,0,0.1186,0.8281,0.0022,244,4960,SPXW240311P04960000,9.1,0.8,9.9,10.1,50,0.1254,-0.1721,0.0022,134
Mon Mar 11 2024,SPXW240311C04965000,122.8,0,109.6,116.7,0,0.1235,0.8186,0.0023,15,4965,SPXW240311P04965000,9.6,0,10.5,10.8,0,0.1243,-0.1815,0.0023,169
Mon Mar 11 2024,SPXW240311C04970000,154.66,0,105.2,112.3,0,0.1208,0.8087,0.0024,74,4970,SPXW240311P04970000,10.98,1.68,11.2,11.4,16,0.1232,-0.1915,0.0024,111
Mon Mar 11 2024,SPXW240311C04975000,137.56,0,101.7,107.9,0,0.1211,0.7982,0.0025,20,4975,SPXW240311P04975000,10.3,0.4,11.9,12.1,1,0.1222,-0.202,0.0025,95
Mon Mar 11 2024,SPXW240311C04980000,61.87,0,97.8,104.2,0,0.1193,0.7872,0.0026,7,4980,SPXW240311P04980000,9.95,-0.55,12.6,12.9,2,0.1212,-0.213,0.0026,117
Mon Mar 11 2024,SPXW240311C04985000,102.1,0,93.7,99.4,0,0.1178,0.7756,0.0027,6,4985,SPXW240311P04985000,10.6,-0.6,13.4,13.7,3,0.1202,-0.2246,0.0027,70
Mon Mar 11 2024,SPXW240311C04990000,98.15,0,89.7,95.3,0,0.1166,0.7634,0.0028,23,4990,SPXW240311P04990000,12.47,0.57,14.3,14.6,52,0.1192,-0.2368,0.0028,31
Mon Mar 11 2024,SPXW240311C04995000,117.1,0,85.6,91.2,0,0.1167,0.7506,0.0029,40,4995,SPXW240311P04995000,13.99,1.34,15.3,15.5,27,0.1183,-0.2496,0.0029,47
Mon Mar 11 2024,SPXW240311C05000000,97.2,0,82,86.9,0,0.116,0.7372,0.003,1010,5000,SPXW240311P05000000,16.26,2.76,16.2,16.5,151,0.1173,-0.263,0.003,1498
Mon Mar 11 2024,SPXW240311C05005000,93.25,0,77.8,83.2,0,0.1149,0.7231,0.0031,35,5005,SPXW240311P05005000,15.58,0,17.3,17.6,0,0.1164,-0.277,0.0031,57
Mon Mar 11 2024,SPXW240311C05010000,103.86,0,74,79.4,0,0.1141,0.7085,0.0032,246,5010,SPXW240311P05010000,16.5,1.15,18.5,18.7,18,0.1155,-0.2917,0.0032,236
Mon Mar 11 2024,SPXW240311C05015000,76.78,-8.02,70.3,75.6,6,0.1134,0.6932,0.0034,26,5015,SPXW240311P05015000,19.3,0,19.7,20,0,0.1145,-0.3069,0.0034,24
Mon Mar 11 2024,SPXW240311C05020000,86.51,0,66.6,71.8,0,0.1127,0.6774,0.0034,23,5020,SPXW240311P05020000,19.4,1.9,21,21.3,44,0.1137,-0.3228,0.0034,65
Mon Mar 11 2024,SPXW240311C05025000,67.09,-10.06,63.4,67.9,7,0.1123,0.6609,0.0035,63,5025,SPXW240311P05025000,20,1.35,22.3,22.7,12,0.113,-0.3393,0.0035,68
Mon Mar 11 2024,SPXW240311C05030000,62.63,-10.92,62,62.5,4,0.1115,0.6438,0.0036,89,5030,SPXW240311P05030000,21.97,2.07,23.8,24.2,22,0.1124,-0.3563,0.0036,55
Mon Mar 11 2024,SPXW240311C05035000,58.7,-11.25,58.6,59,5,0.1109,0.6262,0.0037,63,5035,SPXW240311P05035000,23.1,1.85,25.4,25.7,36,0.1116,-0.374,0.0037,21
Mon Mar 11 2024,SPXW240311C05040000,63.3,-3.05,55.3,55.7,8,0.1101,0.6081,0.0038,7,5040,SPXW240311P05040000,25.25,2.55,27.1,27.4,15,0.1109,-0.3921,0.0038,202
Mon Mar 11 2024,SPXW240311C05045000,57.01,-5.94,52.1,52.5,2,0.1093,0.5895,0.0039,23,5045,SPXW240311P05045000,25.1,0.85,28.9,29.2,24,0.1102,-0.4107,0.0039,44
Mon Mar 11 2024,SPXW240311C05050000,51.22,-8.33,49,49.4,62,0.1085,0.5704,0.0039,2392,5050,SPXW240311P05050000,28.8,2.95,30.7,31.1,51,0.1098,-0.4298,0.0039,509
Mon Mar 11 2024,SPXW240311C05055000,49,-7.35,46,46.3,13,0.1077,0.551,0.004,57,5055,SPXW240311P05055000,29.4,1.8,32.7,33.1,140,0.1092,-0.4492,0.004,200
Mon Mar 11 2024,SPXW240311C05060000,46,-7.15,43.1,43.4,29,0.1074,0.5313,0.004,42,5060,SPXW240311P05060000,34.81,5.36,34.8,35.2,76,0.1088,-0.4689,0.004,161
Mon Mar 11 2024,SPXW240311C05065000,46,-4.15,40.3,40.7,17,0.1067,0.5113,0.004,64,5065,SPXW240311P05065000,32.5,1.15,37.1,37.4,112,0.1082,-0.4889,0.004,98
Mon Mar 11 2024,SPXW240311C05070000,40,-7.15,37.6,38,18,0.1067,0.4912,0.004,33,5070,SPXW240311P05070000,36.8,3.4,39.4,39.7,24,0.108,-0.509,0.004,174
Mon Mar 11 2024,SPXW240311C05075000,36.92,-7.43,35.1,35.4,92,0.1063,0.4709,0.0041,3472,5075,SPXW240311P05075000,39.48,3.93,41.8,42.2,43,0.1073,-0.5293,0.0041,195
Mon Mar 11 2024,SPXW240311C05080000,36.1,-5.45,32.7,33,23,0.1059,0.4506,0.004,81,5080,SPXW240311P05080000,43.2,5.35,44.4,44.7,9,0.107,-0.5496,0.004,240
Mon Mar 11 2024,SPXW240311C05085000,33.31,-5.64,30.4,30.7,13,0.1057,0.4304,0.004,68,5085,SPXW240311P05085000,42.59,2.39,47,47.4,10,0.1063,-0.5698,0.004,170
Mon Mar 11 2024,SPXW240311C05090000,30.52,-5.93,28.2,28.5,10,0.1052,0.4102,0.004,806,5090,SPXW240311P05090000,45.3,2.6,49.8,50.2,16,0.1061,-0.59,0.004,185
Mon Mar 11 2024,SPXW240311C05095000,28.78,-5.27,26.1,26.4,43,0.1048,0.3902,0.004,39,5095,SPXW240311P05095000,45.31,0.06,52.7,53.1,4,0.1057,-0.61,0.004,222
Mon Mar 11 2024,SPXW240311C05100000,24.2,-7.55,24.1,24.4,52,0.1048,0.3704,0.0039,531,5100,SPXW240311P05100000,50.18,2.23,55.7,56.1,14,0.1055,-0.6298,0.0039,236
Mon Mar 11 2024,SPXW240311C05105000,25.1,-4.5,22.2,22.5,3,0.1044,0.3508,0.0038,75,5105,SPXW240311P05105000,59.6,8.75,58.8,59.3,4,0.1053,-0.6494,0.0038,104
Mon Mar 11 2024,SPXW240311C05110000,21.42,-6.13,20.4,20.8,19,0.1043,0.3316,0.0038,146,5110,SPXW240311P05110000,59.9,6.15,62,62.5,4,0.105,-0.6686,0.0038,129
Mon Mar 11 2024,SPXW240311C05115000,20.6,-4.95,18.8,19.1,36,0.104,0.3127,0.0037,45,5115,SPXW240311P05115000,55.52,-1.23,65.3,65.8,5,0.1048,-0.6875,0.0037,46
Mon Mar 11 2024,SPXW240311C05120000,18.77,-4.93,17.2,17.5,11,0.1036,0.2942,0.0036,72,5120,SPXW240311P05120000,58.1,0,68.8,69.2,0,0.1045,-0.706,0.0036,35
Mon Mar 11 2024,SPXW240311C05125000,17.33,-4.62,15.7,16,40,0.1036,0.2761,0.0035,119,5125,SPXW240311P05125000,68.08,0,70.1,75,0,0.1048,-0.724,0.0035,41
Mon Mar 11 2024,SPXW240311C05130000,15.9,-4.4,14.3,14.6,15,0.1032,0.2586,0.0034,66,5130,SPXW240311P05130000,55.6,0,73.4,78.9,0,0.1043,-0.7416,0.0034,25
Mon Mar 11 2024,SPXW240311C05135000,15.16,-3.54,13.1,13.3,6,0.1031,0.2415,0.0033,8,5135,SPXW240311P05135000,79.2,0,77,82.7,0,0.1038,-0.7587,0.0033,2
Mon Mar 11 2024,SPXW240311C05140000,11.96,-5.29,11.9,12.1,115,0.1026,0.225,0.0032,198,5140,SPXW240311P05140000,65.9,0,80.8,86.5,0,0.1041,-0.7752,0.0032,6
Mon Mar 11 2024,SPXW240311C05145000,12,-3.85,10.7,11,21,0.1026,0.2091,0.0031,31,5145,SPXW240311P05145000,0,0,84.1,90.8,0,0.104,-0.791,0.0031,0
Mon Mar 11 2024,SPXW240311C05150000,9.85,-4.65,9.7,10,102,0.1023,0.1938,0.0029,959,5150,SPXW240311P05150000,87.39,0,87.9,94.8,0,0.1036,-0.8063,0.0029,103
Mon Mar 11 2024,SPXW240311C05155000,9.35,-3.95,8.7,9,1,0.1021,0.1792,0.0028,16,5155,SPXW240311P05155000,72.2,0,92.3,99.4,0,0.1037,-0.821,0.0028,2
Mon Mar 11 2024,SPXW240311C05160000,8.22,-3.93,7.9,8.1,18,0.102,0.1653,0.0026,112,5160,SPXW240311P05160000,73.98,0,96.4,103.5,0,0.1035,-0.8349,0.0026,1
Mon Mar 11 2024,SPXW240311C05165000,9.05,-2.05,7,7.3,57,0.1018,0.152,0.0025,15,5165,SPXW240311P05165000,84.07,0,100.4,107.5,0,0.1039,-0.8481,0.0025,1
Mon Mar 11 2024,SPXW240311C05170000,6.73,-3.37,6.3,6.5,44,0.1016,0.1395,0.0024,1189,5170,SPXW240311P05170000,100.85,0,104.4,110.8,0,0.104,-0.8607,0.0024,1
Mon Mar 11 2024,SPXW240311C05175000,5.65,-3.5,5.7,5.8,660,0.101,0.1277,0.0022,99,5175,SPXW240311P05175000,94.7,0,108.7,115.1,0,0.1024,-0.8725,0.0022,3
Mon Mar 11 2024,SPXW240311C05180000,5.5,-2.8,5,5.2,25,0.1012,0.1166,0.0021,249,5180,SPXW240311P05180000,0,0,113.4,120.5,0,0.1024,-0.8835,0.0021,0
Mon Mar 11 2024,SPXW240311C05185000,4.9,-2.6,4.4,4.7,5,0.1008,0.1063,0.002,50,5185,SPXW240311P05185000,99.17,0,117.8,124.9,0,0.1025,-0.8939,0.002,1
Mon Mar 11 2024,SPXW240311C05190000,5.2,-1.6,4,4.1,6,0.1007,0.0967,0.0018,15,5190,SPXW240311P05190000,0,0,122.3,129.4,0,0.1022,-0.9035,0.0018,0
Mon Mar 11 2024,SPXW240311C05195000,4.7,-1.4,3.5,3.7,8,0.101,0.0878,0.0017,3,5195,SPXW240311P05195000,0,0,126.7,133.8,0,0.1013,-0.9124,0.0017,0
Mon Mar 11 2024,SPXW240311C05200000,3.68,-1.82,3.1,3.3,1341,0.1006,0.0795,0.0016,2055,5200,SPXW240311P05200000,124.32,0,131.1,138,0,0.1066,-0.9206,0.0016,41
Mon Mar 11 2024,SPXW240311C05205000,0,0,2.75,2.9,0,0.1007,0.072,0.0015,0,5205,SPXW240311P05205000,0,0,135.5,142.6,0,0.1012,-0.9282,0.0015,0
Mon Mar 11 2024,SPXW240311C05210000,4.07,0,2.45,2.55,0,0.1009,0.0651,0.0014,4,5210,SPXW240311P05210000,138.36,0,140.7,147.8,0,0.1011,-0.9351,0.0014,10
Mon Mar 11 2024,SPXW240311C05220000,2.28,-1.32,1.9,2,1,0.1007,0.053,0.0012,17,5220,SPXW240311P05220000,0,0,150,157.1,0,0.1009,-0.9472,0.0012,0
Mon Mar 11 2024,SPXW240311C05225000,1.75,-1.45,1.65,1.8,2,0.1008,0.0478,0.0011,499,5225,SPXW240311P05225000,0,0,154.8,161.9,0,0.0997,-0.9524,0.0011,0
Mon Mar 11 2024,SPXW240311C05230000,1.68,-1.195,1.45,1.6,8,0.101,0.0431,0.001,116,5230,SPXW240311P05230000,0,0,159.6,166.7,0,0.1005,-0.9571,0.001,0
Mon Mar 11 2024,SPXW240311C05240000,1.45,-0.85,1.15,1.25,1,0.1015,0.035,0.0008,1375,5240,SPXW240311P05240000,0,0,165.4,177.5,0,0.1,-0.9652,0.0008,0
Mon Mar 11 2024,SPXW240311C05250000,1.19,-0.66,0.9,1,1,0.1022,0.0285,0.0007,31,5250,SPXW240311P05250000,181.59,13.79,175.1,187.2,1,0.0999,-0.9716,0.0007,2
Mon Mar 11 2024,SPXW240311C05275000,1.35,0,0.5,0.6,0,0.1048,0.0175,0.0004,16,5275,SPXW240311P05275000,0,0,199.7,211.8,0,0.101,-0.9827,0.0004,0
Mon Mar 11 2024,SPXW240311C05300000,0.4,-0.275,0.3,0.4,6,0.1088,0.0114,0.0003,97,5300,SPXW240311P05300000,0,0,227.2,235.2,0,0.1302,-0.9888,0.0003,0
Mon Mar 11 2024,SPXW240311C05325000,0.9,0,0.2,0.3,0,0.1142,0.008,0.0002,15,5325,SPXW240311P05325000,0,0,246.3,264.4,0,0.1568,-0.9922,0.0002,0
Mon Mar 11 2024,SPXW240311C05350000,0.71,0,0.15,0.25,0,0.1208,0.006,0.0002,4,5350,SPXW240311P05350000,0,0,271.2,289.3,0,0.168,-0.9942,0.0002,0
Mon Mar 11 2024,SPXW240311C05375000,0,0,0.15,0.25,0,0.1264,0.0049,0.0001,0,5375,SPXW240311P05375000,0,0,296.2,314.3,0,0.1789,-0.9953,0.0001,0
Mon Mar 11 2024,SPXW240311C05400000,0.87,0,0.15,0.2,0,0.1352,0.0042,0.0001,132,5400,SPXW240311P05400000,0,0,326.8,334.9,0,0.1787,-0.996,0.0001,0
Mon Mar 11 2024,SPXW240311C05500000,0.12,0,0.05,0.15,0,0.1605,0.0028,0.0001,519,5500,SPXW240311P05500000,450.58,0,420.9,439,0,0.2334,-0.9974,0.0001,1
Mon Mar 11 2024,SPXW240311C05600000,0.07,-0.005,0,0.1,1,0.1811,0.002,0,1,5600,SPXW240311P05600000,0,0,526.3,534.7,0,0.2581,-0.9982,0,0
Mon Mar 11 2024,SPXW240311C05700000,0.1,0,0,0.05,0,0.2102,0.0015,0,20,5700,SPXW240311P05700000,0,0,620.4,638.5,0,0.3151,-0.9987,0,0
Mon Mar 11 2024,SPXW240311C05800000,0.1,0,0,0.1,0,0.2383,0.0012,0,2,5800,SPXW240311P05800000,0,0,726,734,0,0.3327,-0.999,0,0
Mon Mar 11 2024,SPXW240311C06000000,0.1,0,0,0.1,0,0.2926,0.0007,0,25,6000,SPXW240311P06000000,0,0,925.6,933.6,0,0.3919,-0.9995,0,0
Mon Mar 11 2024,SPXW240311C06200000,0,0,0,0.1,0,0.3444,0.0004,0,0,6200,SPXW240311P06200000,0,0,1119.5,1137.6,0,0.4952,-0.9997,0,0
Mon Mar 11 2024,SPXW240311C06400000,0,0,0,0.1,0,0.3939,0.0003,0,0,6400,SPXW240311P06400000,0,0,1319.1,1337.2,0,0.5635,-0.9999,0,0
Mon Mar 11 2024,SPXW240311C06600000,0,0,0,0.05,0,0.4413,0.0002,0,0,6600,SPXW240311P06600000,0,0,1518.8,1536.9,0,0.6254,-1,0,0
Tue Mar 12 2024,SPXW240312C01400000,0,0,3656.7,3664.5,0,0,1,0,0,1400,SPXW240312P01400000,0,0,0,0.05,0,1.9539,0,0,0
Tue Mar 12 2024,SPXW240312C01600000,0,0,3457.1,3464.9,0,2.3436,1,0,0,1600,SPXW240312P01600000,0,0,0,0.05,0,1.7556,-0.0001,0,0
Tue Mar 12 2024,SPXW240312C01800000,0,0,3257.5,3265.3,0,2.1147,1,0,0,1800,SPXW240312P01800000,0,0,0,0.05,0,1.5811,-0.0001,0,0
Tue Mar 12 2024,SPXW240312C02000000,0,0,3057.9,3065.7,0,1.8845,1,0,0,2000,SPXW240312P02000000,0.05,0,0,0.05,0,1.4251,-0.0001,0,8
Tue Mar 12 2024,SPXW240312C02200000,0,0,2858.3,2866.1,0,1.6959,1,0,0,2200,SPXW240312P02200000,0.12,0,0,0.05,0,1.284,-0.0001,0,3
Tue Mar 12 2024,SPXW240312C02400000,0,0,2658.7,2666.5,0,0,1,0,0,2400,SPXW240312P02400000,0.05,0,0,0.1,0,1.1551,-0.0001,0,2
Tue Mar 12 2024,SPXW240312C02600000,0,0,2459.1,2466.9,0,0,1,0,0,2600,SPXW240312P02600000,0.05,0,0,0.05,0,1.0364,-0.0001,0,5
Tue Mar 12 2024,SPXW240312C02800000,0,0,2259.5,2267.3,0,0,1,0,0,2800,SPXW240312P02800000,0,0,0,0.05,0,0.9263,-0.0002,0,0
Tue Mar 12 2024,SPXW240312C03000000,0,0,2059.9,2067.7,0,0,0.9999,0,0,3000,SPXW240312P03000000,0.05,0.025,0,0.05,200,0.8236,-0.0003,0,605
Tue Mar 12 2024,SPXW240312C03200000,0,0,1860.3,1868.1,0,0,0.9998,0,0,3200,SPXW240312P03200000,0.05,0,0,0.1,5,0.7485,-0.0004,0,30
Tue Mar 12 2024,SPXW240312C03400000,0,0,1657.8,1675.9,0,0,0.9995,0,0,3400,SPXW240312P03400000,0.1,0,0.05,0.15,1,0.6813,-0.0007,0,84
Tue Mar 12 2024,SPXW240312C03600000,0,0,1458.2,1476.3,0,0,0.999,0,0,3600,SPXW240312P03600000,0.15,0,0.1,0.2,2,0.6132,-0.0012,0,195
Tue Mar 12 2024,SPXW240312C03700000,0,0,1358.5,1376.6,0,0,0.9986,0,0,3700,SPXW240312P03700000,0.2,0,0.15,0.25,1,0.5787,-0.0016,0,247
Tue Mar 12 2024,SPXW240312C03800000,0,0,1258.7,1276.8,0,0,0.9981,0,0,3800,SPXW240312P03800000,0.27,0,0.2,0.3,0,0.5423,-0.0021,0,347
Tue Mar 12 2024,SPXW240312C03900000,0,0,1159,1177.1,0,0,0.9975,0,0,3900,SPXW240312P03900000,0.31,-0.015,0.3,0.4,7,0.5079,-0.0027,0,55
Tue Mar 12 2024,SPXW240312C03950000,0,0,1109.1,1127.2,0,0,0.9971,0,0,3950,SPXW240312P03950000,0.37,0,0.35,0.45,0,0.4913,-0.0031,0,6
Tue Mar 12 2024,SPXW240312C04000000,0,0,1059.3,1077.4,0,0,0.9967,0,0,4000,SPXW240312P04000000,0.45,0,0.4,0.5,0,0.474,-0.0035,0,777
